date,home_team,away_team,home_xg,away_xg
2016-02-28,Sampdoria,Frosinone,1.30627,0.49477
2016-02-28,Palermo,Bologna,0.636809,1.04567
2016-02-28,Chievo,Genoa,1.76947,0.526085
2016-02-29,Lazio,Sassuolo,1.33889,1.58757
2016-03-01,Fiorentina,Napoli,0.79925,0.911915
2016-03-04,Roma,Fiorentina,2.52965,1.07664
2016-03-05,Verona,Sampdoria,1.17161,2.77424
2016-03-05,Napoli,Chievo,3.32828,0.275541
2016-03-06,Frosinone,Udinese,1.09511,0.142297
2016-03-06,Torino,Lazio,2.49094,1.32027
2016-03-06,Sassuolo,AC Milan,1.65735,1.19852
2016-03-06,Atalanta,Juventus,0.65994,1.16757
2016-03-06,Genoa,Empoli,1.05898,1.03143
2016-03-06,Bologna,Carpi,1.16209,0.285025
2016-03-06,Inter,Palermo,1.0249,0.769584
2016-03-11,Juventus,Sassuolo,1.48559,0.419901
2016-03-12,Empoli,Sampdoria,1.83798,0.754732
2016-03-12,Inter,Bologna,1.77997,0.371108
2016-03-13,Chievo,AC Milan,0.988176,0.744968
2016-03-13,Udinese,Roma,0.594114,2.23974
2016-03-13,Carpi,Frosinone,1.78367,1.27464
2016-03-13,Fiorentina,Verona,0.614992,0.780842
2016-03-13,Genoa,Torino,2.52155,1.26638
2016-03-13,Lazio,Atalanta,1.4421,0.776464
2016-03-13,Palermo,Napoli,0.289323,2.02645
2016-03-19,Empoli,Palermo,0.522438,0.683302
2016-03-19,Roma,Inter,1.15003,0.296591
2016-03-20,Napoli,Genoa,2.45798,0.46905
2016-03-20,Sassuolo,Udinese,0.798145,1.85642
2016-03-20,AC Milan,Lazio,1.50818,0.71528
2016-03-20,Torino,Juventus,1.58508,1.74677
2016-03-20,Frosinone,Fiorentina,1.06063,2.10086
2016-03-20,Sampdoria,Chievo,1.18347,2.61414
2016-03-20,Verona,Carpi,0.68967,1.2492
2016-03-20,Atalanta,Bologna,3.91595,0.377709
2016-04-02,Carpi,Sassuolo,1.39986,1.80569
2016-04-02,Juventus,Empoli,2.19126,0.627317
2016-04-03,Udinese,Napoli,2.75111,0.468281
2016-04-03,Chievo,Palermo,1.34014,1.80741
2016-04-03,Lazio,Roma,2.84764,1.52919
2016-04-03,Fiorentina,Sampdoria,1.06589,0.259248
2016-04-03,Genoa,Frosinone,2.08231,0.368689
2016-04-03,Atalanta,AC Milan,1.34093,1.52411
2016-04-03,Inter,Torino,1.27119,2.2995
2016-04-04,Bologna,Verona,1.00837,0.742433
2016-04-09,AC Milan,Juventus,1.46082,0.769122
2016-04-09,Chievo,Carpi,1.22666,0.721378
2016-04-09,Sassuolo,Genoa,0.735631,0.70429
2016-04-09,Frosinone,Inter,0.744526,1.413
2016-04-10,Empoli,Fiorentina,0.724395,1.04376
2016-04-10,Napoli,Verona,3.60923,0.313473
2016-04-10,Torino,Atalanta,0.873952,0.99328
2016-04-10,Sampdoria,Udinese,2.12831,1.58974
2016-04-10,Palermo,Lazio,0.417993,3.05565
2016-04-11,Roma,Bologna,1.21204,0.688923
2016-04-16,Bologna,Torino,0.507409,1.06984
2016-04-16,Carpi,Genoa,3.16479,1.37647
2016-04-16,Inter,Napoli,1.88869,0.322765
2016-04-17,Sampdoria,AC Milan,0.354318,1.43637
2016-04-17,Lazio,Empoli,2.55889,0.407612
2016-04-17,Verona,Frosinone,2.02081,1.10944
2016-04-17,Juventus,Palermo,1.82684,0.696599
2016-04-17,Fiorentina,Sassuolo,1.39254,1.04068
